Date,Price,Open,High,Low,Vol.,Change %,Swing (Day),Swing Ratio (Day),3 M High,3 M Low,Swing Ratio (M),Log Swing Ratio (M),YR HIGH,YR Low,Swing Ratio (YR),Swing Ratio (YR) log,LN(Price,,,,,,,,,,,,
7/12/2012,7.8,7.2,7.9,7.1,64.62K,8.53%,0.8,0.106666667,7.9,4.8,0.550078864,-0.259575042,14.9,2,2.245886,0.351387708,2.054123734,725,6.586171655,0.892094603,,,,,,,,,
7/13/2012,7.7,7.8,7.8,7.4,65.47K,-1.16%,0.4,0.051612903,7.9,4.8,0.547166111,-0.261880809,14.9,2,2.252655248,0.352694731,2.041220329,726,6.587550015,0.886490725,,,,,,,,,
7/14/2012,7.5,7.7,7.7,7.5,16.01K,-1.69%,0.2,0.026315789,7.9,4.8,0.544496487,-0.264004918,14.9,2,2.259465425,0.3540057,2.014903021,727,6.588926478,0.875061263,,,,,,,,,
7/15/2012,7.6,7.5,7.7,7.4,26.98K,1.06%,0.3,0.039735099,7.9,4.8,0.5416424,-0.266287347,14.9,2,2.266098758,0.355278833,2.028148247,728,6.590301048,0.880813592,,,,,,,,,
7/16/2012,8.5,7.6,8.6,7.6,103.40K,11.55%,1,0.124223602,8.6,4.8,0.659467798,-0.180806406,14.9,2,2.271236313,0.356262323,2.140066163,729,6.591673732,0.929418926,,,,,,,,,
7/17/2012,8.8,8.5,9.5,7.3,210.80K,3.53%,2.2,0.25433526,9.5,4.8,0.80987938,-0.091579658,14.9,2,2.276397215,0.357248046,2.174751721,730,6.593044534,0.944482672,,,,,,,,,
7/18/2012,9.1,8.8,9.4,8.5,105.95K,3.52%,0.9,0.100558659,9.5,4.8,0.803724112,-0.094893003,14.9,2,2.281692188,0.358257056,2.208274414,731,6.59441346,0.959041392,,,,,,,,,
7/19/2012,8.9,9.1,9.2,8.8,48.25K,-2.63%,0.4,0.044444444,9.5,4.8,0.798263823,-0.097853552,14.9,2,2.287011852,0.359268415,2.186051277,732,6.595780514,0.949390007,,,,,,,,,
7/20/2012,8.5,8.9,8.9,7.6,154.66K,-3.95%,1.3,0.149425287,9.5,4.8,0.793472144,-0.100468315,14.9,2,2.29269124,0.360345572,2.140066163,733,6.597145702,0.929418926,,,,,,,,,
7/21/2012,8.9,8.5,9.7,8,139.91K,3.87%,1.7,0.195402299,9.7,4.8,0.821535022,-0.085373918,14.9,2,2.298062375,0.361361812,2.186051277,734,6.598509029,0.949390007,,,,,,,,,
7/22/2012,8.4,8.9,9,8.3,30.07K,-4.97%,0.7,0.080924855,9.7,4.8,0.81636431,-0.08811599,14.9,2,2.304022314,0.362486681,2.128231706,735,6.599870499,0.924279286,,,,,,,,,
7/23/2012,8.4,8.4,9.2,7.8,146.40K,0.00%,1.4,0.166666667,9.7,4.8,0.811407544,-0.090760959,14.9,2,2.310353288,0.363678395,2.128231706,736,6.601230119,0.924279286,,,,,,,,,
7/24/2012,8.6,8.4,8.9,8.3,40.95K,1.78%,0.6,0.070588235,9.7,4.8,0.806215722,-0.093548737,14.9,2,2.316605166,0.36485202,2.151762203,737,6.602587892,0.934498451,,,,,,,,,
7/25/2012,8.8,8.6,8.9,8.4,64.72K,2.33%,0.5,0.057471264,9.7,4.8,0.800798983,-0.096476487,14.9,2,2.322432672,0.365943133,2.174751721,738,6.603943825,0.944482672,,,,,,,,,
7/26/2012,8.9,8.8,8.9,8.6,32.38K,1.14%,0.3,0.033898305,9.7,4.8,0.795311091,-0.099462961,14.9,2,2.328174446,0.367015518,2.186051277,739,6.605297921,0.949390007,,,,,,,,,
7/27/2012,8.9,8.9,8.9,8.8,26.67K,0.00%,0.1,0.011235955,9.7,4.8,0.789756447,-0.10250682,14.9,2,2.33348201,0.368004457,2.186051277,740,6.606650186,0.949390007,,,,,,,,,
7/28/2012,8.9,8.9,8.9,8.7,16.17K,0.00%,0.2,0.02247191,9.7,4.8,0.784139403,-0.105606723,14.9,2,2.338813829,0.368995653,2.186051277,741,6.608000625,0.949390007,,,,,,,,,
7/29/2012,8.7,8.9,8.9,8.7,11.46K,-2.02%,0.2,0.022727273,9.7,4.8,0.778876722,-0.108531276,14.9,2,2.344403505,0.370032362,2.163323026,742,6.609349243,0.939519253,,,,,,,,,
7/30/2012,9.1,8.7,9.1,8.7,51.26K,4.48%,0.4,0.04494382,9.7,4.8,0.773277223,-0.111664782,13.6,2,2.112669028,0.324831466,2.208274414,743,6.610696045,0.959041392,,,,,,,,,
7/31/2012,9.4,9.1,9.4,9.1,70.17K,2.75%,0.3,0.032432432,9.7,4.8,0.767490428,-0.114927032,13.1,2,2.025344931,0.306498997,2.240709689,744,6.612041035,0.973127854,,,,,,,,,
8/1/2012,9.6,9.4,9.6,9.1,68.70K,2.14%,0.5,0.052631579,9.7,4.8,0.761526507,-0.118314975,12.2,2,1.863456629,0.270319289,2.261763098,745,6.613384218,0.982271233,,,,,,,,,
8/2/2012,10.5,9.6,11,9.4,126.69K,10.26%,1.6,0.15920398,11,4.8,0.954662104,-0.020150317,12.1,2,1.844079836,0.265779719,2.351375257,746,6.6147256,1.021189299,,,,,,,,,
8/3/2012,11,10.5,11.1,10.3,61.64K,4.18%,0.8,0.074418605,11.1,4.8,0.960365854,-0.01756329,12.1,2,1.843895363,0.265736272,2.397895273,747,6.616065185,1.041392685,,,,,,,,,
8/4/2012,11,11,11.3,10.5,52.32K,0.00%,0.8,0.072727273,11.3,4.8,0.981049807,-0.008308943,12.1,2,1.842789303,0.265475683,2.397895273,748,6.617402978,1.041392685,,,,,,,,,
8/5/2012,10.9,11,11.3,10.1,67.28K,-1.00%,1.2,0.109589041,11.3,4.8,0.971599402,-0.012512761,12.1,2,1.838836792,0.264543185,2.388762789,749,6.618738984,1.037426498,,,,,,,,,
8/6/2012,10.9,10.9,11.2,10.6,51.64K,0.00%,0.6,0.055045872,11.3,4.8,0.96232933,-0.016676277,12.1,2,1.836089252,0.263893788,2.388762789,750,6.620073207,1.037426498,,,,,,,,,
8/7/2012,11.1,10.9,11.1,10.6,41.65K,2.21%,0.5,0.045454545,11.3,4.8,0.95276873,-0.021012505,12.1,2,1.833076426,0.263180572,2.406945108,751,6.621405652,1.045322979,,,,,,,,,
8/8/2012,11.1,11.1,11.1,10.9,31.32K,0.00%,0.2,0.018018018,11.3,4.8,0.943092052,-0.025445915,11.9,2,1.795795647,0.254256914,2.406945108,752,6.622736324,1.045322979,,,,,,,,,
8/9/2012,11.1,11.1,12,10.8,101.88K,0.00%,1.2,0.108108108,12,4.9,1.020114943,0.008649109,12,2,1.812943923,0.258384371,2.406945108,753,6.624065228,1.045322979,,,,,,,,,
8/10/2012,11.4,11.1,11.6,11,63.60K,2.98%,0.6,0.053333333,12,4.9,1.009638173,0.004165762,12,2,1.811234617,0.25797471,2.433613355,754,6.625392368,1.056904851,,,,,,,,,
8/11/2012,11.5,11.4,11.6,11.4,21.79K,1.05%,0.2,0.017467249,12,4.9,0.999218139,-0.000339691,12,2,1.809438826,0.257543905,2.442347035,755,6.626717749,1.06069784,,,,,,,,,
8/12/2012,11.6,11.5,11.8,11.4,30.34K,0.96%,0.4,0.034632035,12,4.9,0.989010989,-0.004798883,12,2,1.808094318,0.257221081,2.451005098,756,6.628041376,1.064457989,,,,,,,,,
8/13/2012,12,11.6,12.1,11.5,54.04K,3.61%,0.6,0.050847458,12.1,5,0.978410657,-0.009478826,12.1,2,1.825090351,0.261284369,2.48490665,757,6.629363253,1.079181246,,,,,,,,,
8/14/2012,12.2,12,12.3,11.9,44.02K,1.25%,0.4,0.033057851,12.3,5,0.995152984,-0.00211015,12.3,2,1.860217714,0.269563776,2.501435952,758,6.630683386,1.086359831,,,,,,,,,
8/15/2012,13.3,12.2,13.3,12.2,57.56K,8.70%,1.1,0.08627451,13.3,5,1.117594255,0.048284161,13.3,2,2.038501458,0.309311026,2.587764035,759,6.632001777,1.123851641,,,,,,,,,
8/16/2012,13.5,13.3,13.8,12.5,96.60K,1.89%,1.3,0.097014925,13.8,5,1.170212766,0.068264832,13.8,2,2.125968705,0.327556867,2.602689685,760,6.633318433,1.130333768,,,,,,,,,
8/17/2012,11.6,13.5,15.4,10.6,221.03K,-14.22%,4.8,0.38247012,15.4,5,1.369822918,0.136664428,15.4,2,2.413282676,0.382608195,2.451005098,761,6.634633358,1.064457989,,,,,,,,,
8/18/2012,11.6,11.6,12.9,11,88.05K,0.00%,1.9,0.163793103,15.4,5,1.356915048,0.132552659,15.4,2,2.413282676,0.382608195,2.451005098,762,6.635946556,1.064457989,,,,,,,,,
8/19/2012,8,11.6,11.6,7.6,238.86K,-31.09%,4,0.408163265,15.4,5,1.351234301,0.130730661,15.4,2,2.417338012,0.383337381,2.079441542,763,6.637258031,0.903089987,,,,,,,,,
8/20/2012,10.1,8,10.5,7.8,192.50K,26.25%,2.7,0.298342541,15.4,5,1.34155081,0.127607126,15.4,2,2.418772563,0.383595034,2.312535424,764,6.638567789,1.004321374,,,,,,,,,
8/21/2012,9.9,10.1,10.3,9.7,72.08K,-1.78%,0.6,0.06,15.4,5,1.332384342,0.12462952,15.4,2,2.419969324,0.383809861,2.292534757,765,6.639875834,0.995635195,,,,,,,,,
8/22/2012,9.8,9.9,10.1,9.6,67.51K,-1.11%,0.5,0.050761421,15.4,5,1.323529412,0.121733597,15.4,2,2.421287129,0.384046293,2.282382386,766,6.64118217,0.991226076,,,,,,,,,
8/23/2012,10.1,9.8,10.3,9.7,56.02K,2.96%,0.6,0.060301508,15.4,5,1.314422132,0.118734863,15.4,2,2.422246434,0.384218325,2.312535424,767,6.642486801,1.004321374,,,,,,,,,
8/24/2012,10.6,10.1,10.6,9.9,92.08K,4.95%,0.7,0.06763285,15.4,5,1.304347826,0.115393419,15.4,2,2.421167269,0.384024794,2.360854001,768,6.643789733,1.025305865,,,,,,,,,
8/25/2012,10.5,10.6,10.6,10.2,40.23K,-0.75%,0.4,0.037914692,15.4,5,1.294605809,0.112137551,15.4,2,2.418413766,0.383530606,2.351375257,769,6.64509097,1.021189299,,,,,,,,,
8/26/2012,10.6,10.5,10.6,10.4,26.33K,0.86%,0.2,0.018957346,15.4,5,1.284831846,0.108846293,15.4,2,2.416024501,0.383101334,2.360854001,770,6.646390515,1.025305865,,,,,,,,,
8/27/2012,10.9,10.6,12.1,10.5,175.12K,3.20%,1.6,0.148837209,15.4,5.1,1.262598747,0.101265354,15.4,2,2.413878196,0.382715352,2.388762789,771,6.647688374,1.037426498,,,,,,,,,
8/28/2012,10.9,10.9,11.2,10.5,54.88K,0.00%,0.7,0.064220183,15.4,5.1,1.252702703,0.097848014,15.4,2,2.411616784,0.382308298,2.388762789,772,6.64898455,1.037426498,,,,,,,,,
8/29/2012,10.9,10.9,11.1,10.6,53.65K,0.00%,0.5,0.04587156,15.4,5.2,1.231058066,0.090278538,15.4,2,2.409122254,0.381858839,2.388762789,773,6.650279049,1.037426498,,,,,,,,,
8/30/2012,10.8,10.9,10.9,10.6,30.87K,-1.28%,0.3,0.02764977,15.4,5.2,1.222044728,0.087087102,15.4,2,2.406040929,0.381303011,2.379546134,774,6.651571874,1.033423755,,,,,,,,,
8/31/2012,10.2,10.8,10.8,9.7,67.79K,-5.75%,1.1,0.104761905,15.4,5.2,1.214125116,0.084263443,15.4,2,2.403676037,0.380875934,2.32238772,775,6.652863029,1.008600172,,,,,,,,,
9/1/2012,10,10.2,10.3,9.8,23.38K,-1.87%,0.5,0.04950495,15.4,5.2,1.206466027,0.081515097,15.4,2,2.402023377,0.38057723,2.302585093,776,6.65415252,1,,,,,,,,,
9/2/2012,10.2,10,10.4,9.7,25.06K,2.31%,0.7,0.069306931,15.4,5.2,1.198746409,0.078727319,15.4,2,2.400019628,0.380214794,2.32238772,777,6.65544035,1.008600172,,,,,,,,,
9/3/2012,10.5,10.2,10.6,10.1,22.93K,3.24%,0.5,0.048309179,15.4,5.4,1.167466597,0.067244464,15.4,2,2.397313989,0.37972492,2.351375257,778,6.656726524,1.021189299,,,,,,,,,
9/4/2012,10.4,10.5,10.5,10.1,34.88K,-1.42%,0.4,0.038277512,15.4,5.4,1.160092807,0.064492734,15.4,2,2.39402839,0.379129296,2.341805806,779,6.658011046,1.017033339,,,,,,,,,
9/5/2012,11,10.4,11.2,10.3,60.77K,5.97%,0.9,0.08411215,15.4,5.4,1.152073733,0.061480275,15.4,2,2.38923355,0.378258605,2.397895273,780,6.65929392,1.041392685,,,,,,,,,
9/6/2012,11.2,11,11.3,10.6,67.05K,1.64%,0.7,0.063063063,15.4,5.4,1.14387392,0.058378158,15.4,2,2.384574131,0.377410828,2.415913778,781,6.66057515,1.049218023,,,,,,,,,
9/7/2012,11,11.2,11.2,10.9,35.54K,-1.61%,0.3,0.027027027,15.4,5.4,1.136076748,0.055407671,15.4,2,2.37935396,0.376459054,2.397895273,782,6.661854741,1.041392685,,,,,,,,,
9/8/2012,11,11,11.1,10.8,24.25K,0.00%,0.3,0.027272727,15.4,5.4,1.128243701,0.052402917,15.4,2,2.372429181,0.375193257,2.397895273,783,6.663132696,1.041392685,,,,,,,,,
9/9/2012,11,11,11.1,10.9,14.03K,0.00%,0.2,0.018181818,15.4,5.5,1.109450878,0.045108078,15.4,2,2.365315795,0.373889132,2.397895273,784,6.66440902,1.041392685,,,,,,,,,
9/10/2012,11.2,11,11.2,10.9,42.29K,1.36%,0.3,0.027027027,15.4,5.7,1.079643829,0.033280507,15.4,2,2.359268728,0.372777411,2.415913778,785,6.665683718,1.049218023,,,,,,,,,
9/11/2012,11.3,11.2,11.4,10.9,64.95K,1.43%,0.5,0.044444444,15.4,5.8,1.061425061,0.025889338,15.4,2,2.353365732,0.371689425,2.424802726,786,6.666956792,1.053078443,,,,,,,,,
9/12/2012,11.4,11.3,11.4,10.8,58.63K,0.00%,0.6,0.052863436,15.4,5.9,1.043319097,0.018417157,15.4,2,2.347041605,0.370520788,2.433613355,787,6.668228248,1.056904851,,,,,,,,,
9/13/2012,11.4,11.4,11.4,11.2,20.57K,0.00%,0.2,0.01754386,15.4,6,1.026200873,0.01123238,15.4,2,2.340527348,0.36931372,2.433613355,788,6.66949809,1.056904851,,,,,,,,,
9/14/2012,11.7,11.4,11.8,11.3,43.26K,2.37%,0.5,0.043290043,15.4,6,1.019645655,0.008449273,15.4,2,2.332824573,0.367882081,2.459588842,789,6.670766321,1.068185862,,,,,,,,,
9/15/2012,11.8,11.7,11.8,11.6,16.27K,0.69%,0.2,0.017021277,15.4,6,1.012809769,0.005527882,15.4,2,2.325061799,0.366434501,2.468099531,790,6.672032945,1.071882007,,,,,,,,,
9/16/2012,11.9,11.8,12,11.7,30.30K,1.02%,0.3,0.025316456,15.4,6.2,0.984659294,-0.006714016,15.4,2,2.317240726,0.364971153,2.4765384,791,6.673297968,1.075546961,,,,,,,,,
9/17/2012,11.9,11.9,12,11.8,26.61K,0.00%,0.2,0.016806723,15.4,6.2,0.978376462,-0.009494004,15.4,2,2.309908378,0.363594754,2.4765384,792,6.674561392,1.075546961,,,,,,,,,
9/18/2012,12.3,11.9,12.4,11.8,40.95K,3.03%,0.6,0.049586777,15.4,6.2,0.971945064,-0.012358281,15.4,2,2.302513888,0.362202258,2.509599262,793,6.675823222,1.089905111,,,,,,,,,
9/19/2012,12.6,12.3,12.7,12.1,41.88K,2.61%,0.6,0.048192771,15.4,6.2,0.965259967,-0.015355705,15.4,2,2.295489745,0.360875357,2.533696814,794,6.677083461,1.100370545,,,,,,,,,
9/20/2012,12.3,12.6,12.7,12.3,32.57K,-2.31%,0.4,0.032128514,15.4,6.2,0.958888246,-0.018232005,15.4,2,2.288294189,0.359511858,2.509599262,795,6.678342115,1.089905111,,,,,,,,,
9/21/2012,12.4,12.3,12.5,12,35.84K,0.73%,0.5,0.04048583,15.4,6.2,0.95227142,-0.02123925,15.4,2,2.280824473,0.358091864,2.517696473,796,6.679599186,1.093421685,,,,,,,,,
9/22/2012,12.2,12.4,12.4,12.1,14.99K,-1.05%,0.3,0.024390244,15.4,6.2,0.945853324,-0.024176205,15.4,2,2.273826127,0.356757252,2.501435952,797,6.680854679,1.086359831,,,,,,,,,
9/23/2012,12.2,12.2,12.3,11.6,39.92K,-0.41%,0.7,0.057377049,15.4,6.3,0.929308975,-0.031839868,15.4,2,2.266765537,0.355406601,2.501435952,798,6.682108597,1.086359831,,,,,,,,,
9/24/2012,12.1,12.2,12.3,11.9,27.29K,-0.74%,0.4,0.032921811,15.4,6.4,0.91319053,-0.039438601,15.4,2,2.25964426,0.354040073,2.493205453,799,6.683360946,1.08278537,,,,,,,,,
9/25/2012,12.2,12.1,12.2,12,21.23K,0.83%,0.2,0.016460905,15.4,6.4,0.907563025,-0.042123206,15.4,2,2.252048992,0.352577834,2.501435952,800,6.684611728,1.086359831,,,,,,,,,
9/26/2012,12.3,12.2,12.5,12,23.50K,0.57%,0.5,0.040816327,15.4,6.4,0.901803607,-0.044888032,15.4,2,2.244401615,0.351100573,2.509599262,801,6.685860947,1.089905111,,,,,,,,,
9/27/2012,12.3,12.3,12.4,12.2,19.33K,0.00%,0.2,0.016260163,15.4,6.4,0.896215977,-0.047587318,15.4,2,2.236703709,0.349608458,2.509599262,802,6.687108608,1.089905111,,,,,,,,,
9/28/2012,12.4,12.3,12.4,12.1,26.68K,0.65%,0.3,0.024291498,15.4,6.4,0.89059923,-0.050317685,15.4,2,2.228956843,0.34810166,2.517696473,803,6.688354714,1.093421685,,,,,,,,,
9/29/2012,12.4,12.4,12.5,12.2,17.06K,0.00%,0.3,0.024193548,15.4,6.4,0.884955752,-0.053078443,15.4,2,2.221566134,0.346659246,2.517696473,804,6.689599269,1.093421685,,,,,,,,,
9/30/2012,12.4,12.4,12.4,12.3,7.79K,0.00%,0.1,0.008064516,15.4,6.4,0.879574329,-0.055727454,15.4,2,2.214124038,0.345201947,2.517696473,805,6.690842277,1.093421685,,,,,,,,,
10/1/2012,12.4,12.4,12.5,12.3,24.83K,0.00%,0.2,0.016129032,15.4,6.4,0.873880678,-0.058547863,15.4,2,2.206731637,0.343749521,2.517696473,806,6.692083743,1.093421685,,,,,,,,,
10/2/2012,12.8,12.4,12.9,12.3,50.83K,3.55%,0.6,0.047619048,15.4,6.5,0.858336905,-0.066342214,15.4,2,2.198992896,0.342223826,2.549445171,807,6.693323668,1.10720997,,,,,,,,,
10/3/2012,12.9,12.8,13,12.7,32.96K,0.39%,0.3,0.023346304,15.4,6.6,0.843091335,-0.074125374,15.4,2,2.191210071,0.340684015,2.557227311,808,6.694562059,1.11058971,,,,,,,,,
10/4/2012,12.9,12.9,13.1,12.6,37.95K,0.00%,0.5,0.03875969,15.4,6.6,0.837563452,-0.076982282,15.4,2,2.18338467,0.339130257,2.557227311,809,6.695798917,1.11058971,,,,,,,,,
10/5/2012,12.7,12.9,13,12.5,31.26K,-1.25%,0.5,0.0390625,15.4,6.7,0.822911193,-0.084647031,15.4,2,2.175614964,0.337582037,2.541601993,810,6.697034248,1.103803721,,,,,,,,,
10/6/2012,12.5,12.7,12.9,12.4,24.67K,-1.42%,0.5,0.03968254,15.4,6.7,0.818010865,-0.087240928,15.4,2,2.167708195,0.336000819,2.525728644,811,6.698268054,1.096910013,,,,,,,,,
10/7/2012,11.8,12.5,12.6,11.7,63.51K,-5.68%,0.9,0.074074074,15.4,7,0.785862786,-0.104653277,15.4,2,2.160240272,0.334502058,2.468099531,812,6.69950034,1.071882007,,,,,,,,,
10/8/2012,11.8,11.8,11.9,10.6,97.94K,0.00%,1.3,0.110169492,15.4,7,0.782122905,-0.106724995,15.4,2,2.152918391,0.333027568,2.468099531,813,6.70073111,1.071882007,,,,,,,,,
10/9/2012,11.9,11.8,12.4,11.6,46.77K,1.02%,0.8,0.067510549,15.4,7.1,0.769072377,-0.114032787,15.4,2,2.145551851,0.331539015,2.4765384,814,6.701960366,1.075546961,,,,,,,,,
10/10/2012,12.1,11.9,12.2,11.8,27.72K,1.85%,0.4,0.033333333,15.4,7.3,0.747232472,-0.126544263,15.4,2,2.137861701,0.329979607,2.493205453,815,6.703188113,1.08278537,,,,,,,,,
10/11/2012,12,12.1,12.1,11.9,19.83K,-0.74%,0.2,0.01659751,15.4,7.3,0.743953465,-0.128454229,15.4,2,2.130597665,0.328501447,2.48490665,816,6.704414355,1.079181246,,,,,,,,,
10/12/2012,12,12,12.1,11.9,21.54K,0.00%,0.2,0.016666667,15.4,7.3,0.740552621,-0.130444077,15.4,2,2.123290645,0.327009446,2.48490665,817,6.705639095,1.079181246,,,,,,,,,
10/13/2012,11.9,12,12.1,11.9,11.86K,-1.17%,0.2,0.016736402,15.4,7.3,0.73733185,-0.132337006,15.4,2,2.116033573,0.325522554,2.4765384,818,6.706862337,1.075546961,,,,,,,,,
10/14/2012,11.7,11.9,12,11.5,22.89K,-1.01%,0.5,0.042372881,15.4,7.3,0.73495312,-0.133740362,15.4,2,2.108825939,0.324040735,2.459588842,819,6.708084084,1.068185862,,,,,,,,,
10/15/2012,11.8,11.7,12,11.4,27.10K,0.85%,0.6,0.05106383,15.4,7.6,0.705598553,-0.151442319,15.4,2,2.101396348,0.322507973,2.468099531,820,6.70930434,1.071882007,,,,,,,,,
10/16/2012,11.9,11.8,12,11.5,41.19K,0.00%,0.5,0.042194093,15.4,7.6,0.703618322,-0.15266286,15.4,2,2.093033208,0.320776119,2.4765384,821,6.710523109,1.075546961,,,,,,,,,
10/17/2012,11.8,11.9,12,11.7,23.55K,0.00%,0.3,0.025316456,15.4,7.6,0.701579053,-0.153923386,15.4,2,2.084647515,0.319032632,2.468099531,822,6.711740395,1.071882007,,,,,,,,,
10/18/2012,11.9,11.8,12,11.8,21.88K,1.10%,0.2,0.016877637,15.4,7.6,0.699203187,-0.155396601,15.4,2,2.076152475,0.317259245,2.4765384,823,6.712956201,1.075546961,,,,,,,,,
10/19/2012,11.7,11.9,12,11.6,23.18K,-1.68%,0.4,0.033898305,15.4,7.6,0.697258641,-0.156606095,15.4,2,2.067901235,0.315529792,2.459588842,824,6.71417053,1.068185862,,,,,,,,,
10/20/2012,11.7,11.7,11.9,11.6,22.11K,0.00%,0.3,0.025641026,15.4,7.6,0.694980695,-0.158027259,15.4,2,2.059975572,0.31386207,2.459588842,825,6.715383386,1.068185862,,,,,,,,,
10/21/2012,11.6,11.7,11.8,11.6,9.38K,-0.94%,0.2,0.017167382,15.4,7.6,0.692785947,-0.159400931,15.4,2,2.052713308,0.312328298,2.451005098,826,6.716594774,1.064457989,,,,,,,,,
10/22/2012,11.7,11.6,11.8,11.5,37.62K,0.69%,0.3,0.025751073,15.4,7.6,0.690672963,-0.160727544,15.4,2,2.045416527,0.310781761,2.459588842,827,6.717804695,1.068185862,,,,,,,,,
10/23/2012,11.6,11.7,12,11.4,54.34K,-0.51%,0.6,0.051502146,15.4,7.6,0.68877551,-0.161922303,15.4,2,2.037661959,0.309132138,2.451005098,828,6.719013154,1.064457989,,,,,,,,,
10/24/2012,11.6,11.6,11.8,11.6,21.77K,0.00%,0.2,0.017241379,15.4,7.6,0.686955671,-0.163071287,15.4,2,2.030218754,0.307542835,2.451005098,829,6.720220155,1.064457989,,,,,,,,,
10/25/2012,10.9,11.6,11.7,10.5,84.71K,-6.78%,1.2,0.106666667,15.4,7.6,0.685613829,-0.163920431,15.4,2,2.023415522,0.306085077,2.388762789,830,6.721425701,1.037426498,,,,,,,,,
10/26/2012,10.2,10.9,10.9,9.7,99.00K,-6.35%,1.2,0.113744076,15.4,7.6,0.68474444,-0.164471485,15.4,2,2.017406369,0.304793387,2.32238772,831,6.722629795,1.008600172,,,,,,,,,
10/27/2012,10.3,10.2,10.8,9.8,47.87K,0.88%,1,0.097560976,15.4,7.6,0.683677444,-0.165148748,15.4,2,2.011515525,0.303523389,2.332143895,832,6.723832441,1.012837225,,,,,,,,,
10/28/2012,10.7,10.3,10.9,10.3,22.39K,4.29%,0.6,0.057142857,15.4,7.6,0.682613769,-0.165824956,15.4,2,2.005658985,0.302257093,2.370243741,833,6.725033642,1.029383778,,,,,,,,,
10/29/2012,10.6,10.7,10.9,10.3,37.58K,-0.93%,0.6,0.056338028,15.4,7.6,0.681818182,-0.166331422,15.4,2,1.999672922,0.300958966,2.360854001,834,6.726233402,1.025305865,,,,,,,,,
10/30/2012,10.9,10.6,10.9,10.6,26.02K,2.74%,0.3,0.027906977,15.4,7.6,0.680958386,-0.166879427,15.4,2,1.993478704,0.299611601,2.388762789,835,6.727431725,1.037426498,,,,,,,,,
10/31/2012,11.2,10.9,11.2,10.7,40.67K,2.85%,0.5,0.045248869,15.4,7.6,0.680496316,-0.167174221,15.4,2,1.986999797,0.298197823,2.415913778,836,6.728628613,1.049218023,,,,,,,,,
11/1/2012,10.6,11.2,11.3,10.4,50.36K,-5.63%,0.9,0.082568807,15.4,7.6,0.680760279,-0.167005792,15.4,2,1.981124433,0.296911754,2.360854001,837,6.72982407,1.025305865,,,,,,,,,
11/2/2012,10.5,10.6,10.8,10.3,24.49K,-0.95%,0.5,0.047393365,15.4,7.6,0.681090521,-0.166795164,15.4,2,1.975283712,0.295629483,2.351375257,838,6.7310181,1.021189299,,,,,,,,,
11/3/2012,10.6,10.5,10.6,10.4,16.73K,1.62%,0.2,0.018957346,15.4,7.6,0.68128882,-0.166668738,15.4,2,1.969318731,0.294316012,2.360854001,839,6.732210706,1.025305865,,,,,,,,,
11/4/2012,10.8,10.6,10.9,10.5,16.75K,1.50%,0.4,0.037383178,15.4,7.6,0.681354945,-0.166626588,15.4,2,1.963153247,0.292954203,2.379546134,840,6.733401892,1.033423755,,,,,,,,,
11/5/2012,10.8,10.8,10.9,10.6,21.78K,-0.46%,0.3,0.027777778,15.4,7.6,0.681553398,-0.166500113,15.4,2,1.957026248,0.291596651,2.379546134,841,6.73459166,1.033423755,,,,,,,,,
11/6/2012,10.9,10.8,10.9,10.7,27.00K,1.40%,0.2,0.01843318,15.4,7.6,0.681685764,-0.166415775,15.4,2,1.950859559,0.290226006,2.388762789,842,6.735780014,1.037426498,,,,,,,,,
11/7/2012,10.9,10.9,11.2,10.8,31.73K,0.00%,0.4,0.036697248,15.4,7.6,0.681818182,-0.166331422,15.4,2,1.94473161,0.288859673,2.388762789,843,6.736966958,1.037426498,,,,,,,,,
11/8/2012,10.9,10.9,11.1,10.8,26.06K,0.00%,0.3,0.027522936,15.4,7.6,0.682149451,-0.166120466,15.4,2,1.938642039,0.287497626,2.388762789,844,6.738152495,1.037426498,,,,,,,,,
11/9/2012,10.8,10.9,11,10.8,14.73K,-1.01%,0.2,0.01843318,15.4,7.6,0.682613769,-0.165824956,15.4,2,1.932514125,0.286122677,2.379546134,845,6.739336627,1.033423755,,,,,,,,,
11/10/2012,10.9,10.8,11,10.8,13.49K,0.65%,0.2,0.01843318,15.4,7.6,0.683078719,-0.165529244,15.4,2,1.926576594,0.28478628,2.388762789,846,6.74051936,1.037426498,,,,,,,,,
11/11/2012,10.9,10.9,10.9,10.7,12.63K,0.00%,0.2,0.018348624,15.4,7.6,0.683810637,-0.165064148,15.4,2,1.920600016,0.283436928,2.388762789,847,6.741700695,1.037426498,,,,,,,,,
11/12/2012,11,10.9,11.2,10.8,39.22K,1.29%,0.4,0.03652968,15.4,7.6,0.684610884,-0.164556201,15.4,2,1.914585454,0.282074755,2.397895273,848,6.742880636,1.041392685,,,,,,,,,
11/13/2012,10.9,11,11.1,10.9,16.76K,-0.54%,0.2,0.01826484,15.4,7.6,0.686217009,-0.163538522,15.4,2,1.908087231,0.280598225,2.388762789,849,6.744059186,1.037426498,,,,,,,,,
11/14/2012,10.9,10.9,11.1,10.8,24.54K,0.00%,0.3,0.027522936,15.4,7.6,0.687965504,-0.162433338,15.4,2,1.901706909,0.279143584,2.388762789,850,6.745236349,1.037426498,,,,,,,,,
