Date,Price,Open,High,Low,Change %
1994-06-28,1283.09,1286.83,1289.99,1274.46,-0.27%
1994-06-29,1287.28,1282.97,1293.61,1282.68,0.34%
1994-06-30,1277.67,1287.16,1290.04,1275.95,-0.74%
1994-07-01,1283.02,1277.55,1283.59,1275.54,0.43%
1994-07-05,1283.11,1282.53,1286.56,1279.37,0.04%
1994-07-06,1282.12,1279.83,1285.57,1276.66,-0.07%
1994-07-07,1288.61,1282.0,1289.19,1282.0,0.52%
1994-07-08,1291.94,1288.49,1292.52,1283.03,0.27%
1994-07-11,1287.27,1291.58,1293.3,1279.22,-0.33%
1994-07-12,1286.57,1286.86,1287.43,1277.09,-0.04%
1994-07-13,1288.75,1286.74,1292.77,1286.45,0.18%
1994-07-14,1302.12,1288.63,1304.71,1288.63,1.05%
1994-07-15,1304.3,1302.0,1304.59,1300.28,0.18%
1994-07-18,1306.8,1304.5,1308.24,1301.35,0.22%
1994-07-19,1302.95,1306.68,1306.96,1302.95,-0.29%
1994-07-20,1296.22,1302.82,1303.68,1293.64,-0.51%
1994-07-21,1298.97,1296.1,1300.69,1294.38,0.22%
1994-07-22,1300.28,1298.85,1302.86,1297.99,0.11%
1994-07-25,1303.07,1299.91,1303.36,1299.05,0.24%
1994-07-26,1300.65,1302.95,1302.95,1298.93,-0.18%
1994-07-27,1298.24,1300.53,1300.53,1294.79,-0.18%
1994-07-28,1302.7,1298.11,1304.71,1297.25,0.35%
1994-07-29,1314.34,1302.58,1317.21,1302.58,0.90%
1994-08-01,1321.71,1313.97,1321.71,1313.39,0.59%
1994-08-02,1320.44,1321.58,1326.74,1317.86,-0.09%
1994-08-03,1322.61,1320.31,1322.89,1317.16,0.17%
1994-08-04,1313.88,1322.48,1322.77,1313.88,-0.65%
1994-08-05,1310.03,1313.47,1313.76,1307.17,-0.28%
1994-08-08,1311.95,1309.66,1313.1,1309.38,0.18%
1994-08-09,1311.83,1311.83,1312.69,1308.39,0.00%
1994-08-10,1318.58,1311.99,1319.16,1311.71,0.52%
1994-08-11,1314.45,1318.46,1321.61,1308.72,-0.30%
1994-08-12,1322.92,1314.32,1324.06,1314.32,0.65%
1994-08-15,1320.54,1322.83,1326.55,1320.54,-0.15%
1994-08-16,1331.29,1320.41,1331.87,1316.69,0.82%
1994-08-17,1331.74,1331.45,1333.74,1330.02,0.04%
1994-08-18,1325.89,1331.33,1331.62,1323.31,-0.43%
1994-08-19,1327.2,1325.77,1329.2,1321.76,0.11%
1994-08-22,1322.82,1326.54,1326.82,1320.53,-0.30%
1994-08-23,1328.99,1322.98,1334.99,1322.69,0.48%
1994-08-24,1341.73,1328.86,1342.02,1328.86,0.97%
1994-08-25,1339.03,1341.89,1344.75,1337.6,-0.19%
1994-08-26,1355.21,1338.91,1357.5,1338.91,1.22%
1994-08-29,1357.12,1355.11,1364.26,1354.83,0.17%
1994-08-30,1361.28,1356.99,1362.71,1354.13,0.32%
1994-08-31,1359.43,1361.15,1365.44,1356.29,-0.13%
1994-09-01,1352.73,1359.31,1359.31,1348.44,-0.48%
1994-09-02,1346.31,1352.6,1357.46,1345.46,-0.46%
1994-09-06,1348.38,1345.81,1348.38,1341.81,0.19%
1994-09-07,1345.68,1348.25,1349.68,1343.39,-0.19%
1994-09-08,1351.55,1345.55,1352.41,1345.27,0.45%
1994-09-09,1337.43,1351.43,1351.43,1332.86,-1.04%
1994-09-12,1331.34,1337.05,1337.62,1331.05,-0.43%
1994-09-13,1334.93,1331.5,1338.64,1331.21,0.28%
1994-09-14,1338.51,1335.09,1338.8,1332.8,0.28%
1994-09-15,1355.52,1338.39,1355.52,1338.39,1.28%
1994-09-16,1345.11,1355.39,1355.39,1341.97,-0.76%
1994-09-19,1343.87,1344.73,1350.15,1343.3,-0.06%
1994-09-20,1322.35,1343.46,1343.75,1322.35,-1.59%
1994-09-21,1316.8,1322.22,1323.93,1308.24,-0.41%
1994-09-22,1316.11,1316.39,1321.53,1315.25,-0.04%
1994-09-23,1311.42,1315.98,1318.26,1309.42,-0.35%
1994-09-26,1314.18,1310.76,1314.47,1309.91,0.24%
1994-09-27,1317.77,1314.06,1319.76,1311.21,0.28%
1994-09-28,1325.34,1317.64,1327.62,1317.64,0.58%
1994-09-29,1317.8,1325.22,1325.22,1315.81,-0.56%
1994-09-30,1319.11,1317.97,1326.52,1316.83,0.11%
1994-10-03,1315.88,1318.73,1320.44,1311.89,-0.22%
1994-10-04,1295.53,1316.04,1318.04,1293.82,-1.54%
1994-10-05,1292.27,1295.4,1295.4,1280.3,-0.24%
1994-10-06,1289.01,1292.15,1295.0,1288.16,-0.24%
1994-10-07,1296.58,1288.89,1298.29,1288.04,0.60%
1994-10-10,1307.33,1296.22,1308.18,1296.22,0.86%
1994-10-11,1326.57,1307.2,1327.99,1307.2,1.48%
1994-10-12,1325.59,1326.44,1329.01,1323.6,-0.06%
1994-10-13,1332.01,1325.75,1341.98,1325.46,0.49%
1994-10-14,1335.59,1331.89,1336.73,1327.05,0.28%
1994-10-17,1334.93,1335.21,1337.49,1332.65,-0.02%
1994-10-18,1331.1,1334.8,1335.37,1327.69,-0.28%
1994-10-19,1338.38,1330.98,1341.51,1326.14,0.56%
1994-10-20,1328.57,1338.53,1338.53,1324.31,-0.72%
1994-10-21,1322.76,1327.88,1328.45,1319.63,-0.43%
1994-10-24,1310.72,1322.39,1326.65,1310.72,-0.88%
1994-10-25,1312.59,1310.6,1313.73,1303.49,0.15%
1994-10-26,1315.6,1312.75,1319.01,1311.61,0.24%
1994-10-27,1324.86,1315.76,1324.86,1315.47,0.71%
1994-10-28,1347.19,1324.45,1347.19,1324.45,1.70%
1994-10-31,1342.83,1346.81,1349.37,1342.55,-0.30%
1994-11-01,1331.34,1342.42,1342.42,1329.06,-0.85%
1994-11-02,1325.81,1331.21,1338.32,1325.53,-0.41%
1994-11-03,1329.67,1325.69,1331.65,1325.4,0.30%
1994-11-04,1313.63,1329.82,1333.52,1313.63,-1.20%
1994-11-07,1315.53,1313.26,1316.95,1310.13,0.17%
1994-11-08,1322.51,1315.41,1327.9,1315.41,0.54%
1994-11-09,1321.81,1322.38,1334.59,1316.13,-0.04%
1994-11-10,1318.85,1321.69,1328.51,1316.86,-0.21%
1994-11-11,1313.05,1318.16,1318.73,1310.21,-0.43%
1994-11-14,1322.9,1312.68,1323.75,1312.68,0.78%
1994-11-15,1319.93,1322.77,1329.87,1313.97,-0.21%
1994-11-16,1321.51,1320.09,1323.21,1317.82,0.13%
1994-11-17,1315.71,1321.67,1321.95,1309.75,-0.43%
1994-11-18,1309.63,1315.59,1316.15,1305.94,-0.45%
1994-11-21,1300.18,1309.82,1314.65,1298.19,-0.69%
1994-11-22,1276.8,1298.92,1300.06,1276.8,-1.79%
1994-11-23,1276.11,1276.39,1278.09,1259.94,-0.04%
1994-11-25,1282.67,1275.87,1284.38,1275.87,0.53%
1994-11-28,1287.7,1282.31,1287.7,1278.63,0.42%
1994-11-29,1290.41,1287.58,1290.41,1281.62,0.22%
1994-11-30,1286.04,1290.29,1295.68,1284.9,-0.33%
1994-12-01,1272.31,1285.63,1286.48,1269.76,-1.06%
1994-12-02,1284.66,1272.19,1284.66,1269.64,0.98%
1994-12-05,1284.3,1284.3,1289.12,1280.9,0.00%
1994-12-06,1283.61,1284.18,1285.88,1275.96,-0.04%
1994-12-07,1278.11,1283.49,1283.49,1274.71,-0.42%
1994-12-08,1261.56,1277.99,1280.54,1259.29,-1.29%
1994-12-09,1265.97,1261.44,1265.97,1254.36,0.36%
1994-12-12,1272.69,1265.33,1272.69,1261.65,0.56%
1994-12-13,1274.27,1272.57,1278.8,1272.29,0.13%
1994-12-14,1288.02,1274.15,1291.42,1274.15,1.09%
1994-12-15,1288.75,1287.9,1293.0,1286.49,0.07%
1994-12-16,1298.54,1288.91,1298.54,1288.63,0.77%
1994-12-19,1295.62,1298.17,1298.17,1291.94,-0.20%
1994-12-20,1293.24,1296.07,1296.92,1291.26,-0.17%
1994-12-21,1300.19,1293.4,1306.13,1293.12,0.55%
1994-12-22,1300.35,1300.07,1304.59,1299.22,0.02%
1994-12-23,1300.51,1300.23,1304.75,1299.38,0.02%
1994-12-27,1307.65,1300.3,1308.22,1300.02,0.59%
1994-12-28,1303.01,1307.53,1307.53,1297.63,-0.35%
1994-12-29,1303.73,1302.88,1305.43,1301.47,0.07%
1994-12-30,1298.24,1303.61,1306.15,1297.96,-0.41%
1995-01-03,1297.18,1297.47,1297.75,1291.82,-0.04%
1995-01-04,1301.58,1297.06,1301.58,1292.82,0.35%
1995-01-05,1300.33,1301.46,1303.15,1298.92,-0.09%
1995-01-06,1301.34,1300.49,1306.42,1297.95,0.09%
1995-01-09,1301.25,1300.97,1304.08,1298.15,0.02%
1995-01-10,1303.67,1301.41,1311.86,1301.13,0.20%
1995-01-11,1303.55,1303.55,1308.91,1294.8,0.00%
1995-01-12,1303.14,1303.14,1303.99,1300.32,-0.02%
1995-01-13,1315.44,1303.02,1316.57,1303.02,0.95%
1995-01-16,1324.66,1315.07,1327.49,1315.07,0.73%
1995-01-17,1326.51,1324.54,1326.51,1321.15,0.15%
1995-01-18,1325.26,1326.39,1327.24,1320.46,-0.09%
1995-01-19,1317.24,1325.14,1325.14,1315.83,-0.60%
1995-01-20,1311.19,1317.11,1317.39,1308.93,-0.45%
1995-01-23,1313.64,1310.82,1314.77,1300.38,0.22%
1995-01-24,1313.8,1313.51,1316.62,1312.67,0.02%
1995-01-25,1317.9,1313.67,1323.82,1309.44,0.32%
1995-01-26,1320.32,1317.78,1321.16,1316.37,0.19%
1995-01-27,1326.11,1320.19,1328.93,1320.19,0.45%
1995-01-30,1320.38,1325.74,1326.02,1317.56,-0.40%
1995-01-31,1325.61,1320.26,1327.3,1319.41,0.41%
1995-02-01,1325.49,1325.49,1332.25,1322.39,0.00%
1995-02-02,1332.12,1325.36,1332.12,1323.95,0.51%
1995-02-03,1348.34,1332.0,1352.0,1332.0,1.23%
1995-02-06,1355.0,1347.96,1357.25,1347.39,0.52%
1995-02-07,1354.03,1354.87,1355.43,1350.93,-0.06%
1995-02-08,1355.03,1353.9,1358.97,1352.77,0.08%
1995-02-09,1352.08,1354.9,1357.15,1351.24,-0.21%
1995-02-10,1355.61,1351.95,1357.02,1349.98,0.27%
1995-02-13,1355.51,1355.23,1359.17,1354.11,0.02%
1995-02-14,1358.2,1355.39,1359.04,1353.42,0.21%
1995-02-15,1363.42,1358.07,1366.23,1355.82,0.39%
1995-02-16,1365.26,1363.57,1365.26,1359.35,0.14%
1995-02-17,1356.13,1364.85,1365.13,1356.13,-0.66%
1995-02-21,1357.59,1355.62,1359.27,1355.62,0.15%
1995-02-22,1364.21,1357.46,1367.02,1356.61,0.50%
1995-02-23,1369.14,1364.08,1375.61,1364.08,0.37%
1995-02-24,1372.39,1368.73,1372.67,1365.64,0.25%
1995-02-27,1359.91,1370.31,1372.0,1358.22,-0.88%
1995-02-28,1369.9,1359.78,1369.9,1359.78,0.74%
1995-03-01,1364.71,1369.77,1370.9,1362.75,-0.37%
1995-03-02,1363.18,1364.58,1364.87,1357.84,-0.10%
1995-03-03,1363.89,1363.05,1363.89,1357.43,0.06%
1995-03-06,1364.07,1363.51,1364.35,1352.55,0.04%
1995-03-07,1354.11,1363.94,1363.94,1347.37,-0.72%
1995-03-08,1356.79,1353.98,1359.6,1352.58,0.21%
1995-03-09,1356.95,1356.66,1358.35,1353.86,0.02%
1995-03-10,1374.79,1356.82,1377.04,1356.82,1.32%
1995-03-13,1375.8,1374.4,1379.17,1373.84,0.10%
1995-03-14,1383.53,1375.67,1385.78,1375.67,0.57%
1995-03-15,1380.6,1383.4,1383.4,1377.51,-0.20%
1995-03-16,1390.29,1380.47,1391.13,1380.19,0.71%
1995-03-17,1390.44,1390.16,1393.81,1388.76,0.02%
1995-03-20,1391.73,1390.05,1393.13,1389.48,0.12%
1995-03-21,1388.79,1391.6,1400.29,1385.71,-0.20%
1995-03-22,1390.35,1388.66,1390.35,1384.74,0.12%
1995-03-23,1390.78,1390.21,1393.3,1386.01,0.04%
1995-03-24,1404.95,1391.2,1404.95,1390.64,1.03%
1995-03-27,1410.72,1404.55,1410.72,1404.27,0.44%
1995-03-28,1412.55,1410.58,1412.55,1406.66,0.14%
1995-03-29,1410.17,1412.41,1424.19,1404.28,-0.16%
1995-03-30,1407.52,1410.32,1414.52,1404.15,-0.18%
1995-03-31,1403.18,1406.54,1407.38,1389.17,-0.30%
1995-04-03,1406.14,1402.78,1406.14,1401.38,0.24%
1995-04-04,1415.26,1406.01,1415.54,1405.73,0.66%
1995-04-05,1416.24,1415.4,1416.24,1409.52,0.08%
1995-04-06,1417.51,1416.11,1420.31,1414.43,0.10%
1995-04-07,1418.22,1417.38,1420.46,1410.38,0.06%
1995-04-10,1419.5,1417.54,1419.5,1412.78,0.12%
1995-04-11,1415.16,1419.92,1424.68,1414.6,-0.30%
1995-04-12,1419.79,1415.31,1419.79,1413.91,0.34%
1995-04-13,1425.25,1419.66,1426.93,1419.66,0.39%
1995-04-17,1416.04,1419.12,1432.55,1414.08,-0.61%
1995-04-18,1413.95,1416.75,1420.11,1410.31,-0.14%
1995-04-19,1412.42,1413.82,1415.22,1402.07,-0.10%
1995-04-20,1413.41,1412.29,1416.76,1408.09,0.08%
1995-04-21,1422.22,1414.11,1422.22,1413.27,0.63%
1995-04-24,1434.12,1421.82,1434.4,1418.74,0.87%
1995-04-25,1431.75,1433.71,1435.67,1429.52,-0.16%
1995-04-26,1433.29,1431.34,1434.13,1427.14,0.12%
1995-04-27,1435.4,1433.16,1435.68,1430.08,0.16%
1995-04-28,1438.61,1435.54,1440.29,1427.99,0.23%
1995-05-01,1437.09,1438.49,1440.72,1434.58,-0.08%
1995-05-02,1438.63,1436.68,1439.47,1433.32,0.12%
1995-05-03,1454.14,1438.5,1454.14,1438.5,1.09%
1995-05-04,1454.0,1454.0,1467.69,1450.93,0.00%
1995-05-05,1452.75,1454.7,1459.17,1447.72,-0.08%
1995-05-08,1463.23,1452.34,1466.3,1449.55,0.75%
1995-05-09,1461.97,1463.09,1468.68,1456.95,-0.08%
1995-05-10,1464.07,1462.12,1464.07,1455.97,0.15%
1995-05-11,1463.93,1463.65,1465.33,1459.19,0.00%
1995-05-12,1466.87,1463.8,1471.05,1460.72,0.21%
1995-05-15,1472.59,1466.45,1472.59,1465.06,0.42%
1995-05-16,1473.85,1472.45,1476.36,1469.1,0.09%
1995-05-17,1470.64,1473.71,1474.27,1465.9,-0.21%
1995-05-18,1449.58,1469.94,1470.5,1449.58,-1.42%
1995-05-19,1448.32,1449.44,1449.44,1442.47,-0.08%
1995-05-22,1460.19,1447.92,1462.14,1447.92,0.85%
1995-05-23,1473.99,1460.05,1473.99,1460.05,0.95%
1995-05-24,1473.85,1473.85,1483.05,1465.49,0.00%
1995-05-25,1473.71,1473.16,1474.83,1463.4,0.00%
1995-05-26,1459.64,1473.57,1473.57,1456.57,-0.95%
1995-05-30,1459.09,1459.09,1464.66,1452.96,0.00%
1995-05-31,1486.26,1459.23,1486.26,1455.05,1.87%
1995-06-01,1486.39,1486.12,1488.34,1476.64,0.02%
1995-06-02,1483.47,1486.25,1495.73,1475.11,-0.19%
1995-06-05,1491.68,1483.05,1497.53,1483.05,0.58%
1995-06-06,1491.26,1491.54,1495.72,1490.15,-0.02%
1995-06-07,1484.44,1491.12,1491.12,1480.54,-0.45%
1995-06-08,1482.35,1484.3,1485.69,1480.12,-0.13%
1995-06-09,1469.68,1482.21,1482.21,1464.39,-0.85%
1995-06-12,1477.62,1469.27,1482.07,1469.27,0.57%
1995-06-13,1491.67,1477.48,1492.23,1477.48,0.96%
1995-06-14,1492.92,1491.53,1492.92,1485.41,0.09%
1995-06-15,1494.45,1492.78,1500.02,1490.28,0.11%
1995-06-16,1501.82,1495.42,1502.38,1494.31,0.50%
1995-06-19,1516.42,1501.4,1516.42,1501.4,1.00%
1995-06-20,1515.72,1516.28,1516.83,1511.27,-0.04%
1995-06-21,1512.8,1515.58,1518.08,1512.52,-0.18%
1995-06-22,1532.4,1512.65,1532.4,1512.65,1.31%
1995-06-23,1528.36,1532.25,1532.25,1524.19,-0.25%
1995-06-26,1512.36,1527.93,1528.21,1512.36,-1.02%
1995-06-27,1507.49,1512.22,1520.56,1506.94,-0.31%
1995-06-28,1513.74,1507.35,1518.19,1502.63,0.42%
1995-06-29,1511.38,1513.6,1517.77,1502.76,-0.15%
1995-06-30,1513.74,1511.24,1519.29,1510.12,0.17%
1995-07-03,1519.7,1513.31,1519.7,1512.2,0.42%
1995-07-05,1519.97,1519.41,1527.47,1517.19,0.04%
1995-07-06,1538.43,1519.82,1538.43,1517.88,1.22%
1995-07-07,1544.95,1538.01,1545.5,1535.51,0.43%
1995-07-10,1546.73,1544.51,1550.34,1542.85,0.14%
1995-07-11,1539.93,1545.48,1546.59,1537.15,-0.43%
1995-07-12,1556.71,1541.17,1558.65,1538.39,1.10%
1995-07-13,1556.84,1556.56,1559.62,1551.57,0.02%
1995-07-14,1553.64,1556.69,1556.69,1543.93,-0.20%
1995-07-17,1560.97,1554.31,1561.53,1552.09,0.50%
1995-07-18,1549.17,1560.27,1560.82,1544.74,-0.75%
1995-07-19,1528.23,1543.76,1549.03,1504.65,-1.34%
1995-07-20,1535.02,1528.08,1537.51,1522.81,0.45%
1995-07-21,1535.15,1534.32,1538.2,1527.66,0.02%
1995-07-24,1543.03,1534.71,1544.69,1534.71,0.54%
1995-07-25,1555.36,1542.89,1557.3,1542.05,0.81%
1995-07-26,1556.6,1555.21,1562.7,1554.66,0.09%
1995-07-27,1566.43,1556.45,1566.71,1556.45,0.64%
1995-07-28,1559.91,1566.28,1566.84,1557.41,-0.41%
1995-07-31,1557.25,1559.47,1561.13,1551.71,-0.14%
1995-08-01,1550.18,1557.11,1557.11,1542.15,-0.44%
1995-08-02,1547.82,1550.03,1566.65,1545.32,-0.14%
1995-08-03,1547.67,1547.67,1547.67,1534.65,0.00%
1995-08-04,1547.8,1547.53,1549.74,1545.03,0.02%
1995-08-07,1550.41,1547.37,1553.73,1547.37,0.20%
1995-08-08,1551.37,1550.27,1554.42,1545.56,0.07%
1995-08-09,1549.29,1551.23,1554.55,1548.18,-0.12%
1995-08-10,1543.05,1549.14,1551.63,1538.9,-0.39%
1995-08-11,1536.27,1542.91,1545.68,1530.45,-0.43%
1995-08-14,1548.56,1535.83,1548.56,1535.0,0.83%
1995-08-15,1545.37,1548.41,1549.24,1535.96,-0.20%
1995-08-16,1549.1,1545.22,1549.1,1541.91,0.25%
1995-08-17,1546.19,1548.95,1548.95,1541.76,-0.18%
1995-08-18,1546.59,1546.04,1552.12,1544.1,0.04%
1995-08-21,1543.11,1546.16,1557.49,1542.56,-0.20%
1995-08-22,1546.84,1542.97,1546.84,1536.89,0.25%
1995-08-23,1540.06,1546.69,1548.08,1540.06,-0.43%
1995-08-24,1541.02,1539.91,1544.06,1534.66,0.07%
1995-08-25,1548.06,1540.88,1551.38,1540.88,0.47%
1995-08-28,1544.58,1547.62,1553.43,1541.82,-0.20%
1995-08-29,1547.2,1544.44,1547.2,1535.32,0.18%
1995-08-30,1549.54,1547.06,1551.2,1545.68,0.16%
1995-08-31,1552.16,1549.95,1553.54,1548.29,0.18%
1995-09-01,1557.26,1552.01,1559.47,1549.53,0.34%
1995-09-05,1571.58,1556.67,1571.58,1556.67,0.96%
1995-09-06,1574.2,1571.44,1575.02,1570.88,0.18%
1995-09-07,1574.32,1574.05,1576.53,1571.29,0.02%
1995-09-08,1580.8,1574.18,1580.8,1571.42,0.42%
1995-09-11,1583.67,1580.35,1586.98,1580.35,0.21%
1995-09-12,1590.69,1583.52,1590.69,1581.31,0.45%
1995-09-13,1596.89,1590.54,1599.37,1587.78,0.40%
1995-09-14,1609.98,1596.74,1611.08,1596.74,0.83%
1995-09-15,1609.27,1609.83,1613.96,1604.86,-0.03%
1995-09-18,1607.16,1608.82,1608.82,1597.79,-0.10%
1995-09-19,1610.87,1607.01,1610.87,1601.5,0.24%
1995-09-20,1617.89,1610.72,1617.89,1610.72,0.45%
1995-09-21,1607.26,1617.74,1617.74,1601.47,-0.65%
1995-09-22,1603.53,1607.11,1607.11,1593.88,-0.22%
1995-09-25,1603.35,1603.07,1604.18,1597.01,0.02%
1995-09-26,1602.1,1603.2,1611.19,1599.89,-0.07%
1995-09-27,1600.84,1601.95,1601.95,1583.49,-0.07%
1995-09-28,1614.19,1600.69,1614.19,1599.87,0.84%
1995-09-29,1609.91,1614.04,1618.72,1608.81,-0.26%
1995-10-02,1602.02,1609.45,1611.11,1598.71,-0.46%
1995-10-03,1603.52,1601.87,1603.52,1593.05,0.10%
1995-10-04,1601.17,1603.37,1603.37,1596.76,-0.14%
1995-10-05,1604.04,1601.01,1604.04,1595.78,0.19%
1995-10-06,1603.62,1603.89,1609.12,1602.52,-0.02%
1995-10-09,1591.88,1603.16,1603.16,1586.38,-0.70%
1995-10-10,1589.25,1591.73,1591.73,1572.74,-0.16%
1995-10-11,1594.61,1589.1,1594.61,1588.0,0.35%
1995-10-12,1604.36,1594.46,1604.36,1594.46,0.62%
1995-10-13,1608.06,1604.21,1616.04,1604.21,0.24%
1995-10-16,1603.48,1607.61,1608.71,1602.38,-0.26%
1995-10-17,1613.78,1603.33,1613.78,1600.31,0.65%
1995-10-18,1615.28,1613.63,1621.88,1612.25,0.10%
1995-10-19,1623.93,1615.13,1624.2,1612.1,0.54%
1995-10-20,1615.25,1623.77,1624.05,1613.33,-0.52%
1995-10-23,1608.2,1614.79,1614.79,1604.35,-0.41%
1995-10-24,1611.89,1608.05,1614.09,1607.22,0.24%
1995-10-25,1600.75,1611.74,1613.67,1597.73,-0.68%
1995-10-26,1584.66,1600.6,1600.87,1573.12,-1.00%
1995-10-27,1592.75,1584.51,1592.75,1574.9,0.52%
1995-10-30,1601.92,1592.3,1603.57,1592.3,0.60%
1995-10-31,1597.1,1601.77,1611.38,1597.1,-0.29%
1995-11-01,1604.36,1596.95,1604.36,1595.58,0.46%
1995-11-02,1619.31,1604.21,1619.31,1604.21,0.94%
1995-11-03,1621.63,1619.16,1621.63,1616.14,0.15%
1995-11-06,1615.41,1621.18,1621.18,1614.86,-0.36%
1995-11-07,1609.22,1615.26,1615.26,1603.46,-0.37%
1995-11-08,1623.89,1609.07,1623.89,1609.07,0.92%
1995-11-09,1628.13,1623.74,1629.77,1621.54,0.27%
1995-11-10,1626.33,1627.97,1627.97,1620.02,-0.10%
1995-11-13,1624.77,1625.87,1628.61,1620.11,-0.07%
1995-11-14,1616.39,1624.62,1624.62,1615.57,-0.51%
1995-11-15,1629.13,1616.24,1629.13,1613.77,0.80%
1995-11-16,1638.02,1628.97,1639.67,1627.6,0.56%
1995-11-17,1645.55,1637.87,1645.55,1637.87,0.47%
1995-11-20,1636.31,1645.08,1645.9,1634.39,-0.53%
1995-11-21,1645.2,1636.16,1645.48,1632.04,0.55%
1995-11-22,1640.11,1645.05,1646.42,1640.11,-0.30%
1995-11-24,1644.19,1639.8,1644.74,1639.8,0.27%
1995-11-27,1647.29,1643.72,1653.04,1643.72,0.22%
1995-11-28,1661.37,1647.13,1661.37,1640.83,0.86%
1995-11-29,1664.23,1661.22,1664.5,1658.48,0.18%
1995-11-30,1658.05,1664.07,1667.09,1658.05,-0.36%
1995-12-01,1662.27,1657.89,1665.29,1657.89,0.26%
1995-12-04,1680.15,1661.8,1680.42,1661.26,1.10%
1995-12-05,1690.94,1679.99,1693.13,1678.35,0.65%
1995-12-06,1697.62,1690.78,1700.09,1688.04,0.40%
1995-12-07,1686.52,1697.46,1697.46,1683.78,-0.64%
1995-12-08,1689.91,1686.36,1690.74,1681.16,0.21%
1995-12-11,1694.91,1689.44,1698.74,1688.34,0.32%
1995-12-12,1692.83,1694.75,1694.75,1689.82,-0.11%
1995-12-13,1700.61,1692.67,1701.43,1691.31,0.47%
1995-12-14,1687.32,1700.45,1703.73,1685.13,-0.77%
1995-12-15,1685.52,1687.16,1689.35,1680.6,-0.10%
1995-12-18,1659.07,1685.04,1685.04,1657.15,-1.54%
1995-12-19,1672.85,1658.91,1672.85,1653.99,0.84%
1995-12-20,1656.3,1672.7,1679.26,1656.3,-0.98%
1995-12-21,1668.71,1656.14,1668.71,1656.14,0.76%
1995-12-22,1672.66,1668.56,1676.75,1668.56,0.25%
1995-12-26,1678.31,1672.03,1678.86,1672.03,0.38%
1995-12-27,1678.7,1678.15,1681.98,1676.78,0.03%
1995-12-28,1677.45,1678.54,1681.27,1672.8,-0.07%
1995-12-29,1682.2,1677.29,1682.2,1672.65,0.29%
1996-01-02,1694.68,1681.57,1694.68,1674.2,0.78%
1996-01-03,1696.15,1694.52,1701.34,1691.51,0.10%
1996-01-04,1686.17,1696.0,1704.73,1676.07,-0.58%
1996-01-05,1683.28,1686.01,1686.01,1670.45,-0.16%
1996-01-08,1687.72,1682.8,1687.72,1682.26,0.29%
1996-01-09,1663.0,1687.56,1689.19,1659.45,-1.46%
1996-01-10,1632.83,1662.84,1662.84,1629.56,-1.80%
1996-01-11,1644.14,1632.68,1644.14,1629.95,0.70%
1996-01-12,1641.53,1643.98,1649.71,1629.8,-0.15%
1996-01-15,1635.61,1641.06,1645.43,1632.06,-0.33%
1996-01-16,1658.91,1635.46,1658.91,1633.27,1.43%
1996-01-17,1653.3,1658.75,1662.84,1648.66,-0.33%
1996-01-18,1658.05,1653.14,1658.32,1646.87,0.30%
1996-01-19,1667.7,1657.89,1670.7,1654.08,0.59%
1996-01-22,1671.59,1667.23,1671.87,1665.05,0.26%
1996-01-23,1669.8,1671.44,1671.44,1663.81,-0.10%
1996-01-24,1689.26,1669.64,1689.26,1669.64,1.17%
1996-01-25,1680.93,1689.1,1689.37,1679.84,-0.48%
1996-01-26,1693.3,1680.77,1693.57,1676.14,0.75%
1996-01-29,1699.9,1692.82,1699.9,1692.28,0.42%
1996-01-30,1715.81,1699.74,1716.35,1699.74,0.95%
1996-01-31,1731.71,1715.65,1732.26,1714.01,0.94%
1996-02-01,1738.36,1731.55,1738.36,1727.47,0.39%
1996-02-02,1730.84,1738.19,1740.37,1726.76,-0.42%
1996-02-05,1745.59,1730.35,1745.59,1724.64,0.88%
1996-02-06,1758.76,1745.43,1759.85,1740.8,0.76%
1996-02-07,1768.39,1758.6,1768.39,1756.69,0.56%
1996-02-08,1785.1,1768.23,1786.18,1762.79,0.95%
1996-02-09,1785.74,1784.93,1798.53,1778.13,0.05%
1996-02-12,1799.11,1785.24,1803.19,1784.97,0.78%
1996-02-13,1796.22,1798.94,1806.28,1789.15,-0.15%
1996-02-14,1782.73,1796.05,1798.77,1779.46,-0.74%
1996-02-15,1770.87,1782.56,1785.82,1770.32,-0.66%
1996-02-16,1761.73,1770.7,1770.97,1759.01,-0.51%
1996-02-20,1740.96,1761.07,1761.07,1736.06,-1.14%
1996-02-21,1761.17,1740.79,1761.17,1740.79,1.17%
1996-02-22,1790.35,1761.01,1792.8,1761.01,1.67%
1996-02-23,1790.73,1790.18,1801.32,1771.98,0.03%
1996-02-26,1766.86,1790.22,1790.22,1766.05,-1.30%
1996-02-27,1757.73,1766.7,1766.97,1748.77,-0.51%
1996-02-28,1751.05,1757.57,1777.12,1748.88,-0.37%
1996-02-29,1738.94,1750.88,1756.86,1735.14,-0.68%
1996-03-01,1749.63,1738.77,1749.63,1724.11,0.62%
1996-03-04,1766.51,1749.14,1773.84,1749.14,0.99%
1996-03-05,1779.92,1766.35,1779.92,1760.92,0.77%
1996-03-06,1769.44,1779.75,1783.0,1768.35,-0.58%
1996-03-07,1773.61,1769.27,1773.61,1762.48,0.25%
1996-03-08,1718.91,1773.44,1773.44,1702.9,-3.08%
1996-03-11,1736.05,1718.42,1737.14,1708.93,1.03%
